ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,PTS,AST,REB,ALL_STAR_APPEARANCES,PIE
1628571,Erik,McCree,Erik McCree,"McCree, Erik",E. McCree,erik-mccree,1993-12-20T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,80,225,0,21,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,erik_mccree,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,0,0,0.3,0,
1626191,Chris,McCullough,Chris McCullough,"McCullough, Chris",C. McCullough,chris-mccullough,1995-02-05T00:00:00,Syracuse,USA,Syracuse/USA,81,215,3,1,Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,chris_mccullough,2015,2017,Y,Y,Y,2015,1,29,3.3,0.3,1.9,0,
1629667,Jalen,McDaniels,Jalen McDaniels,"McDaniels, Jalen",J. McDaniels,jalen-mcdaniels,1998-01-31T00:00:00,San Diego State,USA,San Diego State/USA,81,205,1,6,Forward-Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,jalen_mcdaniels,2019,2020,Y,Y,Y,2019,2,52,4.5,0.5,2.4,,0.049
203909,KJ,McDaniels,KJ McDaniels,"McDaniels, KJ",K. McDaniels,kj-mcdaniels,1993-02-09T00:00:00,Clemson,USA,Clemson/USA,78,205,3,14,Guard-Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,kj_mcdaniels,2014,2016,Y,Y,Y,2014,2,32,5.3,0.6,2.2,0,
203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,doug-mcdermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,79,225,6,20,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,doug_mcdermott,2014,2020,N,Y,Y,2014,1,11,13.6,1.4,3.9,,0.096
686,Antonio,McDyess,Antonio McDyess,"McDyess, Antonio",A. McDyess,antonio-mcdyess,1974-09-07T00:00:00,Alabama,USA,Alabama/USA,81,245,15,34,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,antonio_mcdyess,1995,2010,N,Y,Y,1995,1,2,12,1.3,7.5,1,
200829,Ivan,McFarlin,Ivan McFarlin,"McFarlin, Ivan",I. McFarlin,ivan-mcfarlin,1982-04-26T00:00:00,Oklahoma State,USA,Oklahoma State/USA,79,229,0,"",Forward,Inactive,N,0,"","","","",ivan_mcfarlin,2006,2006,N,Y,Y,Undrafted,Undrafted,Undrafted,1.4,0.1,1,0,
203956,Mitch,McGary,Mitch McGary,"McGary, Mitch",M. McGary,mitch-mcgary,1992-06-06T00:00:00,Michigan,USA,Michigan/USA,82,255,2,33,Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,mitch_mcgary,2014,2015,Y,Y,Y,2014,1,21,4.4,0.3,3.5,0,
201580,JaVale,McGee,JaVale McGee,"McGee, JaVale",J. McGee,javale-mcgee,1988-01-19T00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,84,270,12,6,Center-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,javale_mcgee,2008,2020,N,Y,Y,2008,1,18,8,1,5.2,,0.126
1503,Tracy,McGrady,Tracy McGrady,"McGrady, Tracy",T. McGrady,tracy-mcgrady,1979-05-24T00:00:00,Mount Zion Christian Academy (NC),USA,Mount Zion Christian Academy (NC)/USA,80,225,16,1,Guard-Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,tracy_mcgrady,1997,2012,N,Y,Y,1997,1,9,19.6,4.4,5.6,7,
203585,Rodney,McGruder,Rodney McGruder,"McGruder, Rodney",R. McGruder,rodney-mcgruder,1991-07-29T00:00:00,Kansas State,USA,Kansas State/USA,76,205,4,17,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,rodney_mcgruder,2016,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,5.6,1,1.4,,0.092
201187,Dominic,McGuire,Dominic McGuire,"McGuire, Dominic",D. McGuire,dominic-mcguire,1985-10-20T00:00:00,Fresno State,USA,Fresno State/USA,81,235,6,"",Forward,Inactive,N,0,"","","","",dominic_mcguire,2007,2012,Y,Y,Y,2007,2,47,2.7,1.2,3.4,0,
976,Jeff,McInnis,Jeff McInnis,"McInnis, Jeff",J. McInnis,jeff-mcinnis,1974-10-22T00:00:00,North Carolina,USA,North Carolina/USA,76,190,10,"",Guard,Inactive,N,0,"","","","",jeff_mcinnis,1996,2007,N,Y,Y,1996,2,37,9.4,4.4,2,0,
365,Derrick,McKey,Derrick McKey,"McKey, Derrick",D. McKey,derrick-mckey,1966-10-10T00:00:00,Alabama,USA,Alabama/USA,82,241,14,9,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,derrick_mckey,1987,2001,N,Y,Y,1987,1,9,11,2.4,4.7,0,
243,Aaron,McKie,Aaron McKie,"McKie, Aaron",A. McKie,aaron-mckie,1972-10-02T00:00:00,Temple,USA,Temple/USA,77,209,13,2,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,aaron_mckie,1994,2006,N,Y,Y,1994,1,17,7.4,2.7,3.3,0,
203590,Trey,McKinney-Jones,Trey McKinney-Jones,"McKinney-Jones, Trey",T. McKinney-Jones,trey-mckinney-jones,1990-08-27T00:00:00,Miami,USA,Miami/USA,77,220,0,"",Guard,Inactive,N,0,"","","","",trey_mckinney-jones,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,0,0,0,0,
1628035,Alfonzo,McKinnie,Alfonzo McKinnie,"McKinnie, Alfonzo",A. McKinnie,alfonzo-mckinnie,1992-09-17T00:00:00,Wisconsin-Green Bay,USA,Wisconsin-Green Bay/USA,79,215,3,28,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,alfonzo_mckinnie,2017,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,2.5,0.1,1.1,,0.103
1629162,Jordan,McLaughlin,Jordan McLaughlin,"McLaughlin, Jordan",J. McLaughlin,jordan-mclaughlin,1996-04-09T00:00:00,Southern California,USA,Southern California/USA,71,185,1,6,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jordan_mclaughlin,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,5.4,4.7,2.3,,0.099
203463,Ben,McLemore,Ben McLemore,"McLemore, Ben",B. McLemore,ben-mclemore,1993-02-11T00:00:00,Kansas,USA,Kansas/USA,75,195,7,16,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,ben_mclemore,2013,2020,Y,Y,Y,2013,1,7,6.6,0.9,2.2,,0.05
2693,Keith,McLeod,Keith McLeod,"McLeod, Keith",K. McLeod,keith-mcleod,1979-11-05T00:00:00,Bowling Green,USA,Bowling Green/USA,74,190,4,20,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,keith_mcleod,2003,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted,5.5,2.7,1.3,0,
202077,Jerel,McNeal,Jerel McNeal,"McNeal, Jerel",J. McNeal,jerel-mcneal,1987-06-01T00:00:00,Marquette,USA,Marquette/USA,75,200,2,8,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,jerel_mcneal,2012,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.5,0.3,0.5,0,
203895,Jordan,McRae,Jordan McRae,"McRae, Jordan",J. McRae,jordan-mcrae,1991-03-28T00:00:00,Tennessee,USA,Tennessee/USA,77,179,4,52,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,jordan_mcrae,2015,2019,Y,Y,Y,2014,2,58,6.9,1.4,1.8,0,
201177,Josh,McRoberts,Josh McRoberts,"McRoberts, Josh",J. McRoberts,josh-mcroberts,1987-02-28T00:00:00,Duke,USA,Duke/USA,82,240,10,"",Forward-Center,Inactive,N,0,"","","","",josh_mcroberts,2007,2017,Y,Y,Y,2007,2,37,5.4,2.1,3.9,0,
2098,Slava,Medvedenko,Slava Medvedenko,"Medvedenko, Slava",S. Medvedenko,slava-medvedenko,1979-04-04T00:00:00,Kyiv,Ukraine,Kyiv/Ukraine,82,253,7,3,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,slava_medvedenko,2000,2006,N,Y,Y,Undrafted,Undrafted,Undrafted,5.3,0.5,2.8,0,
201975,Jodie,Meeks,Jodie Meeks,"Meeks, Jodie",J. Meeks,jodie-meeks,1987-08-21T00:00:00,Kentucky,USA,Kentucky/USA,76,210,10,20,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jodie_meeks,2009,2018,N,Y,Y,2009,2,41,9.3,1.1,2.1,0,
1626257,Salah,Mejri,Salah Mejri,"Mejri, Salah",S. Mejri,salah-mejri,1986-06-15T00:00:00, ,Tunisia,Real Madrid/Tunisia,86,235,4,50,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,salah_mejri,2015,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,3.4,0.5,4,0,
203539,Gal,Mekel,Gal Mekel,"Mekel, Gal",G. Mekel,gal-mekel,1988-03-04T00:00:00,Wichita State,Israel,Wichita State/Israel,75,191,1,"",Guard,Inactive,N,0,"","","","",gal_mekel,2013,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted,2.3,2.2,0.8,0,
1629740,Nicolo,Melli,Nicolo Melli,"Melli, Nicolo",N. Melli,nicolo-melli,1991-01-26T00:00:00,Fenerbahce,Italy,Fenerbahce/Italy,81,236,1,20,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,nicolo_melli,2019,2020,N,Y,Y,Undrafted,Undrafted,Undrafted,2,1.1,2.6,,0.058
203097,Fab,Melo,Fab Melo,"Melo, Fab",F. Melo,fab-melo,1990-06-20T00:00:00,Syracuse,Brazil,Syracuse/Brazil,84,255,1,13,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,fab_melo,2012,2012,Y,Y,Y,2012,1,22,1.2,0,0.5,0,
1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,deanthony-melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,74,200,2,0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,deanthony_melton,2018,2020,Y,Y,Y,2018,2,46,9.6,2.9,3.4,,0.115
200822,Pops,Mensah-Bonsu,Pops Mensah-Bonsu,"Mensah-Bonsu, Pops",P. Mensah-Bonsu,pops-mensah-bonsu,1983-09-07T00:00:00,George Washington,USA,George Washington/USA,81,235,3,"",Forward,Inactive,N,0,"","","","",pops_mensah-bonsu,2006,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted,3,0.2,3,0,
1500,Ron,Mercer,Ron Mercer,"Mercer, Ron",R. Mercer,ron-mercer,1976-05-18T00:00:00,Kentucky,USA,Kentucky/USA,79,215,8,"",Guard-Forward,Inactive,N,0,"","","","",ron_mercer,1997,2004,N,Y,Y,1997,1,6,13.6,2.1,3.1,0,
1629002,Chimezie,Metu,Chimezie Metu,"Metu, Chimezie",C. Metu,chimezie-metu,1997-03-22T00:00:00,USC,USA,Southern California/USA,81,225,2,25,Forward-Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,chimezie_metu,2018,2020,Y,Y,Y,2018,2,49,3.4,0.5,2.1,,0.094
1626175,Jordan,Mickey,Jordan Mickey,"Mickey, Jordan",J. Mickey,jordan-mickey,1994-07-09T00:00:00,Louisiana State,USA,Louisiana State/USA,80,235,3,25,Center-Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,jordan_mickey,2015,2017,Y,Y,Y,2015,2,33,2.4,0.3,2,0,
203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,khris-middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,79,222,8,22,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012,2020,Y,Y,Y,2012,2,39,20.4,5.5,6,,0.127
2036,Chris,Mihm,Chris Mihm,"Mihm, Chris",C. Mihm,chris-mihm,1979-07-16T00:00:00,Texas,USA,Texas/USA,84,265,8,4,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,chris_mihm,2000,2008,N,Y,Y,2000,1,7,7.5,0.5,5.3,0,
101223,Aaron,Miles,Aaron Miles,"Miles, Aaron",A. Miles,aaron-miles,1983-04-13T00:00:00,Kansas,USA,Kansas/USA,73,190,1,"",Guard,Inactive,N,0,"","","","",aaron_miles,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.8,1.3,0.7,0,
101139,CJ,Miles,CJ Miles,"Miles, CJ",C. Miles,cj-miles,1987-03-18T00:00:00,No College,USA,Skyline HS (TX)/USA,78,220,14,"",Guard,Inactive,N,0,"","","","",cj_miles,2005,2019,Y,Y,Y,2005,2,34,9.6,1.1,2.4,0,
2032,Darius,Miles,Darius Miles,"Miles, Darius",D. Miles,darius-miles,1981-10-09T00:00:00,East St. Louis HS (IL),USA,East St. Louis HS (IL)/USA,81,235,7,3,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,darius_miles,2000,2008,N,Y,Y,2000,1,3,10.1,1.9,4.9,0,
2545,Darko,Milicic,Darko Milicic,"Milicic, Darko",D. Milicic,darko-milicic,1985-06-20T00:00:00,Hemoform,Serbia,Hemoform/Serbia,84,275,9,"",Center,Inactive,N,0,"","","","",darko_milicic,2003,2012,N,Y,Y,2003,1,2,6,0.9,4.2,0,
1889,Andre,Miller,Andre Miller,"Miller, Andre",A. Miller,andre-miller,1976-03-19T00:00:00,Utah,USA,Utah/USA,75,200,17,24,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,andre_miller,1999,2015,N,Y,Y,1999,1,8,12.5,6.5,3.7,0,
292,Anthony,Miller,Anthony Miller,"Miller, Anthony",A. Miller,anthony-miller,1971-10-22T00:00:00,Michigan State,USA,Michigan State/USA,81,255,7,"",Forward,Inactive,N,0,"","","","",anthony_miller,1994,2004,N,Y,Y,1994,2,39,2.8,0.4,2.7,0,
1802,Brad,Miller,Brad Miller,"Miller, Brad",B. Miller,brad-miller,1976-04-12T00:00:00,Purdue,USA,Purdue/USA,84,261,14,52,Center-Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,brad_miller,1998,2011,N,Y,Y,Undrafted,Undrafted,Undrafted,11.2,2.8,7.1,2,
203121,Darius,Miller,Darius Miller,"Miller, Darius",D. Miller,darius-miller,1990-03-21T00:00:00,Kentucky,USA,Kentucky/USA,78,225,5,12,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,darius_miller,2012,2020,Y,Y,Y,2012,2,46,3.4,1.1,1.4,,0.115
1626259,Malcolm,Miller,Malcolm Miller,"Miller, Malcolm",M. Miller,malcolm-miller,1993-03-06T00:00:00,Holy Cross,USA,Holy Cross/USA,79,210,3,13,Guard-Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,malcolm_miller,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,2,0.3,0.7,0,
2034,Mike,Miller,Mike Miller,"Miller, Mike",M. Miller,mike-miller,1980-02-19T00:00:00,Florida,USA,Florida/USA,80,218,17,3,Guard-Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,mike_miller,2000,2016,N,Y,Y,2000,1,5,10.6,2.6,4.2,0,
932,Oliver,Miller,Oliver Miller,"Miller, Oliver",O. Miller,oliver-miller,1970-04-06T00:00:00,Arkansas,USA,Arkansas/USA,81,315,9,3,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,oliver_miller,1992,2003,N,Y,Y,1992,1,22,7.4,2.2,5.9,0,
203113,Quincy,Miller,Quincy Miller,"Miller, Quincy",Q. Miller,quincy-miller,1992-11-18T00:00:00,Baylor,USA,Baylor/USA,81,210,3,34,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,quincy_miller,2012,2014,Y,Y,Y,2012,2,38,4.3,0.5,2.4,0,
397,Reggie,Miller,Reggie Miller,"Miller, Reggie",R. Miller,reggie-miller,1965-08-24T00:00:00,UCLA,USA,UCLA/USA,79,195,18,31,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,reggie_miller,1987,2004,N,Y,Y,1987,1,11,18.2,3,3,5,
168,Chris,Mills,Chris Mills,"Mills, Chris",C. Mills,chris-mills,1970-01-25T00:00:00,Arizona,USA,Arizona/USA,79,220,10,34,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,chris_mills,1993,2002,N,Y,Y,1993,1,22,11.2,1.9,4.9,0,
201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11T00:00:00,St.Mary's College of California,Australia,St.Mary's College of California/Australia,73,180,11,8,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,patty_mills,2009,2020,Y,Y,Y,2009,2,55,12.9,2.5,1.8,,0.095
202407,Elijah,Millsap,Elijah Millsap,"Millsap, Elijah",E. Millsap,elijah-millsap,1987-08-12T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,79,215,3,22,Guard-Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,elijah_millsap,2014,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted,4.2,1.1,2.8,0,
200794,Paul,Millsap,Paul Millsap,"Millsap, Paul",P. Millsap,paul-millsap,1985-02-10T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,79,257,14,4,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,paul_millsap,2006,2020,N,Y,Y,2006,2,47,9.5,1.6,5,,0.09
1629003,Shake,Milton,Shake Milton,"Milton, Shake",S. Milton,shake-milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist/USA,77,205,2,18,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,shake_milton,2018,2020,Y,Y,Y,2018,2,54,13.8,3.1,2.3,,0.098
202703,Nikola,Mirotic,Nikola Mirotic,"Mirotic, Nikola",N. Mirotic,nikola-mirotic,1991-02-11T00:00:00,Real Madrid,Montenegro,Real Madrid/Montenegro,82,250,5,41,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,nikola_mirotic,2014,2018,N,Y,Y,2011,1,23,12.3,1.3,5.9,0,
1628378,Donovan,Mitchell,Donovan Mitchell,"Mitchell, Donovan",D. Mitchell,donovan-mitchell,1996-09-07T00:00:00,Louisville,USA,Louisville/USA,73,215,3,45,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,donovan_mitchell,2017,2020,N,Y,Y,2017,1,13,25.4,5.5,4.6,,0.127
417,Sam,Mitchell,Sam Mitchell,"Mitchell, Sam",S. Mitchell,sam-mitchell,1963-09-02T00:00:00,Mercer,USA,Mercer/USA,79,215,12,42,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,sam_mitchell,1989,2001,N,Y,Y,1985,3,54,8.7,1.1,3.7,0,
203183,Tony,Mitchell,Tony Mitchell,"Mitchell, Tony",T. Mitchell,tony-mitchell,1989-08-07T00:00:00,Alabama,USA,Alabama/USA,78,216,1,"",Forward,Inactive,N,0,"","","","",tony_mitchell,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,2,0.3,0.3,0,
203502,Tony,Mitchell,Tony Mitchell,"Mitchell, Tony",T. Mitchell,tony-mitchell,1992-04-07T00:00:00,North Texas,USA,North Texas/USA,,,2,"","",Inactive,N,0,"","","","",tony_mitchell,2013,2016,Y,Y,Y,2013,2,37,1,0.1,1.2,0,
1628513,Naz,Mitrou-Long,Naz Mitrou-Long,"Mitrou-Long, Naz",N. Mitrou-Long,naz-mitrou-long,1993-08-03T00:00:00,Iowa State,Canada,Iowa State/Canada,75,218,3,15,Guard,Inactive,Y,1610612754,Pacers,IND,pacers,Indiana,naz_mitrou-long,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.7,1.2,0.7,0,
1749,Cuttino,Mobley,Cuttino Mobley,"Mobley, Cuttino",C. Mobley,cuttino-mobley,1975-09-01T00:00:00,Rhode Island,USA,Rhode Island/USA,76,215,11,32,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,cuttino_mobley,1998,2008,N,Y,Y,1998,2,41,16,2.7,3.9,0,
1737,Nazr,Mohammed,Nazr Mohammed,"Mohammed, Nazr",N. Mohammed,nazr-mohammed,1977-09-05T00:00:00,Kentucky,USA,Kentucky/USA,82,250,18,13,Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,nazr_mohammed,1998,2015,N,Y,Y,1998,1,29,5.8,0.4,4.7,0,
2040,Jerome,Moiso,Jerome Moiso,"Moiso, Jerome",J. Moiso,jerome-moiso,1978-06-15T00:00:00,UCLA,France,UCLA/France,82,260,4,"",Forward,Inactive,N,0,"","","","",jerome_moiso,2000,2004,N,Y,Y,2000,1,11,2.7,0.3,2.7,0,
1629690,Adam,Mokoka,Adam Mokoka,"Mokoka, Adam",A. Mokoka,adam-mokoka,1998-07-18T00:00:00,Mega Basket,France,Mega Basket/France,76,190,1,20,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,adam_mokoka,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.4,0.4,0.4,,0.047
2752,Sergei,Monia,Sergei Monia,"Monia, Sergei",S. Monia,sergei-monia,1983-04-15T00:00:00,CSKA Moscow,Russia,CSKA Moscow/Russia,80,220,0,"",Forward,Inactive,N,0,"","","","",sergei_monia,2005,2005,Y,Y,Y,2004,1,23,3,0.7,2,0,
1628370,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,malik-monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,75,200,3,1,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,malik_monk,2017,2020,Y,Y,Y,2017,1,11,12.3,1.8,2.7,,0.093
202328,Greg,Monroe,Greg Monroe,"Monroe, Greg",G. Monroe,greg-monroe,1990-06-04T00:00:00,Georgetown,USA,Georgetown/USA,83,265,9,55,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,greg_monroe,2010,2018,N,Y,Y,2010,1,7,13.2,2.1,8.3,0,
1626242,Luis,Montero,Luis Montero,"Montero, Luis",L. Montero,luis-montero,1993-04-06T00:00:00,Westchester C.C.,Dominican Republic,Westchester C.C./Dominican Republic,79,200,1,"",Guard,Inactive,N,0,"","","","",luis_montero,2015,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,1,0.1,0.4,0,
376,Eric,Montross,Eric Montross,"Montross, Eric",E. Montross,eric-montross,1971-09-23T00:00:00,North Carolina,USA,North Carolina/USA,84,270,8,00,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,eric_montross,1994,2002,N,Y,Y,1994,1,9,4.5,0.4,4.6,0,
200081,Jamario,Moon,Jamario Moon,"Moon, Jamario",J. Moon,jamario-moon,1980-06-13T00:00:00,Meridian CC,USA,Meridian CC/USA,80,205,5,9,Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jamario_moon,2007,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted,6.3,1,4.3,0,
1629760,Matt,Mooney,Matt Mooney,"Mooney, Matt",M. Mooney,matt-mooney,1997-02-07T00:00:00,Texas Tech,USA,Texas Tech/USA,74,199,1,31,Guard,Inactive,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,matt_mooney,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.5,0.3,0.8,0,
1628500,Ben,Moore,Ben Moore,"Moore, Ben",B. Moore,ben-moore,1995-05-13T00:00:00,Southern Methodist,USA,Southern Methodist/USA,80,220,1,26,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,ben_moore,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,0,0.5,0.5,0,
202734,E'Twaun,Moore,E'Twaun Moore,"Moore, E'Twaun",E. Moore,etwaun-moore,1989-02-25T00:00:00,Purdue,USA,Purdue/USA,75,191,9,55,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,e'twaun_moore,2011,2020,N,Y,Y,2011,2,55,4.3,1.5,1.8,,0.055
1630,Mikki,Moore,Mikki Moore,"Moore, Mikki",M. Moore,mikki-moore,1975-11-04T00:00:00,Nebraska,USA,Nebraska/USA,84,225,13,31,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,mikki_moore,1998,2011,N,Y,Y,Undrafted,Undrafted,Undrafted,5.8,0.7,3.9,0,
1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,75,174,1,12,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019,2020,N,Y,Y,2019,1,2,19.3,7.5,3.3,,0.114
203961,Eric,Moreland,Eric Moreland,"Moreland, Eric",E. Moreland,eric-moreland,1991-12-24T00:00:00,Oregon State,USA,Oregon State/USA,82,238,4,15,Forward-Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,eric_moreland,2014,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.9,1,3.7,0,
1629752,Juwan,Morgan,Juwan Morgan,"Morgan, Juwan",J. Morgan,juwan-morgan,1997-04-17T00:00:00,Indiana,USA,Indiana/USA,79,232,1,16,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,juwan_morgan,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.9,0.2,0.8,,0.035
202721,Darius,Morris,Darius Morris,"Morris, Darius",D. Morris,darius-morris,1991-01-03T00:00:00,Michigan,USA,Michigan/USA,76,195,4,14,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,darius_morris,2011,2014,Y,Y,Y,2011,2,41,3.3,1.4,1,0,
1628537,Jaylen,Morris,Jaylen Morris,"Morris, Jaylen",J. Morris,jaylen-morris,1995-09-19T00:00:00,Molloy,USA,Molloy/USA,77,185,1,"",Guard,Inactive,N,0,"","","","",jaylen_morris,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,3.8,1.1,2.1,0,
202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,81,245,9,88,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,markieff_morris,2011,2020,N,Y,Y,2011,1,13,6.1,1.1,4.2,,0.078
1628420,Monte,Morris,Monte Morris,"Morris, Monte",M. Morris,monte-morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,74,183,3,11,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,monte_morris,2017,2020,Y,Y,Y,2017,2,51,10.4,3.4,2.2,,0.089
201043,Randolph,Morris,Randolph Morris,"Morris, Randolph",R. Morris,randolph-morris,1986-01-02T00:00:00,Kentucky,USA,Kentucky/USA,83,275,4,33,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,randolph_morris,2006,2009,N,Y,Y,Undrafted,Undrafted,Undrafted,1.9,0.1,1.4,0,
